DateTime;account_no;Description;credit_debit_ind;txn_amount
2021/08/29 00:54:56.809 +02:00;KN11000000724;RTGS;D;312050.92
2021/08/29 00:54:56.809 +02:00;KN11000000725;Commission;D;520084.86
2021/08/29 00:54:56.809 +02:00;KN11000000726;Bill;D;104016.97
2021/08/29 00:54:56.809 +02:00;KN11000000727;Commission;D;133736.11
2021/08/29 00:54:56.809 +02:00;KN11000000728;Commission;D;133736.11
2021/08/29 00:54:56.809 +02:00;KN11000000729;Transfer;C;1675457.75
2021/08/29 00:54:56.809 +02:00;KN11000000730;Interest;D;468827.66
2021/08/29 00:54:56.809 +02:00;KN11000000731;Reversal;D;234413.83
2021/08/29 00:54:56.809 +02:00;KN11000000732;Tax;C;69.5
2021/08/29 00:54:56.809 +02:00;KN11000000733;Purchase;C;6.0
2021/08/29 00:54:56.809 +02:00;KN11000000734;Cash;D;234424.61
2021/08/29 00:54:56.809 +02:00;KN11000000735;ATM;C;73.4
2021/08/29 00:54:56.809 +02:00;KN11000000736;Debit Card;C;31231.9
2021/08/29 00:54:56.809 +02:00;KN11000000737;Reversal;D;1437852.98
2021/08/29 00:54:56.809 +02:00;KN11000000738;Miscellaneous;C;3704.0
2021/08/29 00:54:56.809 +02:00;KN11000000739;Miscellaneous;D;617.33
2021/08/29 00:54:56.809 +02:00;KN11000000740;Debit Card;C;3385.0
2021/08/29 00:54:56.809 +02:00;KN11000000741;Miscellaneous;D;1617.92
2021/08/29 00:54:56.809 +02:00;KN11000000742;Debit Card;D;539.31
2021/08/29 00:54:56.809 +02:00;KN11000000743;Cash;D;2157.22
2021/08/29 00:54:56.809 +02:00;KN11000000744;Bill;C;258862.0
2021/08/29 00:54:56.809 +02:00;KN11000000745;Miscellaneous;D;29002.14
2021/08/29 00:54:56.809 +02:00;KN11000000746;Tax;C;22504.3
2021/08/29 00:54:56.809 +02:00;KN11000000747;Interest;D;63630.35
2021/08/29 00:54:56.809 +02:00;KN11000000748;Cash;D;27270.15
2021/08/29 00:54:56.809 +02:00;KN11000000749;Cash;C;3.08
2021/08/29 00:54:56.809 +02:00;KN11000000750;Interest;D;16362.4
2021/08/29 00:54:56.809 +02:00;KN11000000751;Purchase;D;14726.16
2021/08/29 00:54:56.809 +02:00;KN11000000752;RTGS;C;3.0
2021/08/29 00:54:56.809 +02:00;KN11000000753;ATM;D;44179.47
2021/08/29 00:54:56.809 +02:00;KN11000000754;RTGS;C;378.0
2021/08/29 00:54:56.809 +02:00;KN11000000755;Debit Card;C;3610.0
2021/08/29 00:54:56.809 +02:00;KN11000000756;Cash;D;10260.77
2021/08/29 00:54:56.809 +02:00;KN11000000757;Bill;C;838790.8
2021/08/29 00:54:56.809 +02:00;KN11000000758;Cash;D;153479.5
2021/08/29 00:54:56.809 +02:00;KN11000000759;Debit Card;D;95924.69
2021/08/29 00:54:56.809 +02:00;KN11000000760;Debit Card;C;255.47
2021/08/29 00:54:56.809 +02:00;KN11000000761;Miscellaneous;C;86843.2
2021/08/29 00:54:56.809 +02:00;KN11000000762;Cheque;C;18.58
2021/08/29 00:54:56.809 +02:00;KN11000000763;Debit Card;C;77.1
2021/08/29 00:54:56.809 +02:00;KN11000000764;ATM;D;75866.72
2021/08/29 00:54:56.809 +02:00;KN11000000765;IMPS;D;227600.15
2021/08/29 00:54:56.809 +02:00;KN11000000766;RTGS;D;91040.06
2021/08/29 00:54:56.809 +02:00;KN11000000767;Reversal;D;121386.74
2021/08/29 00:54:56.809 +02:00;KN11000000768;IMPS;C;20890.5
2021/08/29 00:54:56.809 +02:00;KN11000000769;Interest;C;2633.2
2021/08/29 00:54:56.809 +02:00;KN11000000770;Bill;D;29588.58
2021/08/29 00:54:56.809 +02:00;KN11000000771;Cheque;D;47341.72
2021/08/29 00:54:56.809 +02:00;KN11000000772;Debit Card;C;6.5
2021/08/29 00:54:56.809 +02:00;KN11000000773;Commission;C;31062.3
2021/08/29 00:54:56.809 +02:00;KN11000000774;Interest;C;6.5
2021/08/29 00:54:56.809 +02:00;KN11000000775;Tax;D;44088.44
2021/08/29 00:54:56.809 +02:00;KN11000000776;Debit Card;D;176353.75
2021/08/29 00:54:56.809 +02:00;KN11000000777;NEFT;C;6.8
2021/08/29 00:54:56.809 +02:00;KN11000000778;NEFT;C;33.0
2021/08/29 00:54:56.809 +02:00;KN11000000779;Purchase;D;13.27
2021/08/29 00:54:56.809 +02:00;KN11000000780;Commission;C;29.05
2021/08/29 00:54:56.809 +02:00;KN11000000781;Cash;D;6.18
2021/08/29 00:54:56.809 +02:00;KN11000000782;Transfer;D;4.94
2021/08/29 00:54:56.809 +02:00;KN11000000783;Interest;C;153.07
2021/08/29 00:54:56.809 +02:00;KN11000000784;Tax;C;3.49
2021/08/29 00:54:56.809 +02:00;KN11000000785;Bill;C;460.68
2021/08/29 00:54:56.809 +02:00;KN11000000786;Tax;D;66.17
2021/08/29 00:54:56.809 +02:00;KN11000000787;IMPS;C;8995.77
2021/08/29 00:54:56.809 +02:00;KN11000000788;Debit Card;C;5407.0
2021/08/29 00:54:56.809 +02:00;KN11000000789;Interest;C;2452.3
2021/08/29 00:54:56.809 +02:00;KN11000000790;RTGS;C;1976.4
2021/08/29 00:54:56.809 +02:00;KN11000000791;Purchase;D;4856.75
2021/08/29 00:54:56.809 +02:00;KN11000000792;Purchase;C;2.0
2021/08/29 00:54:56.809 +02:00;KN11000000793;Miscellaneous;D;1457.23
2021/08/29 00:54:56.809 +02:00;KN11000000794;Bill;C;437.4
2021/08/29 00:54:56.809 +02:00;KN11000000795;Purchase;D;1936.06
2021/08/29 00:54:56.809 +02:00;KN11000000796;Debit Card;D;2323.27
2021/08/29 00:54:56.809 +02:00;KN11000000797;Tax;C;1949156.75
2021/08/29 00:54:56.809 +02:00;KN11000000798;Bill;D;652816.61
2021/08/29 00:54:56.809 +02:00;KN11000000799;Commission;D;1305633.23
2021/08/29 00:54:56.809 +02:00;KN11000000800;IMPS;C;50.01
2021/08/29 00:54:56.809 +02:00;KN11000000801;Commission;D;8.34
2021/08/29 00:54:56.809 +02:00;KN11000000802;Cheque;C;235181.5
2021/08/29 00:54:56.809 +02:00;KN11000000803;Purchase;C;138839.7
2021/08/29 00:54:56.809 +02:00;KN11000000804;NEFT;C;886.79
2021/08/29 00:54:56.809 +02:00;KN11000000805;RTGS;C;1983915.0
2021/08/29 00:54:56.809 +02:00;KN11000000806;Transfer;C;903144.5
2021/08/29 00:54:56.809 +02:00;KN11000000807;Cash;C;31.0
2021/08/29 00:54:56.809 +02:00;KN11000000808;Debit Card;C;577314.0
2021/08/29 00:54:56.809 +02:00;KN11000000809;Transfer;D;959838.54
2021/08/29 00:54:56.809 +02:00;KN11000000810;Cash;C;257.3
2021/08/29 00:54:56.809 +02:00;KN11000000811;Commission;C;32.0
2021/08/29 00:54:56.809 +02:00;KN11000000812;Transfer;D;719951.23
2021/08/29 00:54:56.809 +02:00;KN11000000813;IMPS;C;8.0
2021/08/29 00:54:56.809 +02:00;KN11000000814;Tax;D;539965.43
2021/08/29 00:54:56.809 +02:00;KN11000000815;Bill;D;231413.75
2021/08/29 00:54:56.809 +02:00;KN11000000816;Debit Card;C;29.27
2021/08/29 00:54:56.809 +02:00;KN11000000817;RTGS;D;462837.27
2021/08/29 00:54:56.809 +02:00;KN11000000818;Debit Card;D;925674.53
2021/08/29 00:54:56.809 +02:00;KN11000000819;NEFT;C;144.0
2021/08/29 00:54:56.809 +02:00;KN11000000820;IMPS;C;10166.05
2021/08/29 00:54:56.809 +02:00;KN11000000821;Transfer;D;1718.34
2021/08/29 00:54:56.809 +02:00;KN11000000822;Tax;D;1718.34
2021/08/29 00:54:56.809 +02:00;KN11000000823;Commission;D;6873.37
2021/08/29 00:54:56.809 +02:00;KN11000000824;Commission;C;515470.0
2021/08/29 00:54:56.809 +02:00;KN11000000825;Bill;D;85911.67
2021/08/29 00:54:56.809 +02:00;KN11000000826;Transfer;D;47728.7
2021/08/29 00:54:56.809 +02:00;KN11000000827;Miscellaneous;D;38182.96
2021/08/29 00:54:56.809 +02:00;KN11000000828;IMPS;C;4.09
2021/08/29 00:54:56.809 +02:00;KN11000000829;Cash;D;49092.97
2021/08/29 00:54:56.809 +02:00;KN11000000830;RTGS;C;55.43
2021/08/29 00:54:56.809 +02:00;KN11000000831;Interest;C;65694.28
2021/08/29 00:54:56.809 +02:00;KN11000000832;Miscellaneous;D;40034.17
2021/08/29 00:54:56.809 +02:00;KN11000000833;Commission;D;53378.89
2021/08/29 00:54:56.809 +02:00;KN11000000834;Debit Card;D;44482.41
2021/08/29 00:54:56.809 +02:00;KN11000000835;Debit Card;D;31773.15
2021/08/29 00:54:56.809 +02:00;KN11000000836;NEFT;C;3235.72
2021/08/29 00:54:56.809 +02:00;KN11000000837;Bill;D;96937.3
2021/08/29 00:54:56.809 +02:00;KN11000000838;Interest;C;17041.0
2021/08/29 00:54:56.809 +02:00;KN11000000839;IMPS;D;56989.15
2021/08/29 00:54:56.809 +02:00;KN11000000840;Cash;D;9498.19
2021/08/29 00:54:56.809 +02:00;KN11000000841;Commission;D;23745.48
2021/08/29 00:54:56.809 +02:00;KN11000000842;Commission;C;384.0
2021/08/29 00:54:56.809 +02:00;KN11000000843;Cash;D;2412.95
2021/08/29 00:54:56.809 +02:00;KN11000000844;Reversal;D;10858.27
2021/08/29 00:54:56.809 +02:00;KN11000000845;Transfer;C;13576.1
2021/08/29 00:54:56.809 +02:00;KN11000000846;Cash;C;3328.0
2021/08/29 00:54:56.809 +02:00;KN11000000847;Commission;C;54.3
2021/08/29 00:54:56.809 +02:00;KN11000000848;Purchase;C;373744.0
2021/08/29 00:54:56.809 +02:00;KN11000000849;Interest;D;401560.66
2021/08/29 00:54:56.809 +02:00;KN11000000850;Purchase;C;133782.0
2021/08/29 00:54:56.809 +02:00;KN11000000851;Tax;D;19111.71
2021/08/29 00:54:56.809 +02:00;KN11000000852;Reversal;D;11467.03
2021/08/29 00:54:56.809 +02:00;KN11000000853;ATM;D;51601.63
2021/08/29 00:54:56.809 +02:00;KN11000000854;Tax;D;12900.41
2021/08/29 00:54:56.809 +02:00;KN11000000855;Bill;C;3214.0
2021/08/29 00:54:56.809 +02:00;KN11000000856;Interest;C;1198182.0
2021/08/29 00:54:56.809 +02:00;KN11000000857;Interest;C;362.0
2021/08/29 00:54:56.809 +02:00;KN11000000858;Debit Card;C;76232.0
2021/08/29 00:54:56.809 +02:00;KN11000000859;Miscellaneous;C;47.06
2021/08/29 00:54:56.809 +02:00;KN11000000860;RTGS;D;164592.29
2021/08/29 00:54:56.809 +02:00;KN11000000861;ATM;C;67.0
2021/08/29 00:54:56.809 +02:00;KN11000000862;Reversal;D;115221.3
2021/08/29 00:54:56.809 +02:00;KN11000000863;Cash;D;172831.95
2021/08/29 00:54:56.809 +02:00;KN11000000864;Commission;D;86415.98
2021/08/29 00:54:56.809 +02:00;KN11000000865;RTGS;C;106356.97
2021/08/29 00:54:56.809 +02:00;KN11000000866;Bill;C;211883.7
2021/08/29 00:54:56.809 +02:00;KN11000000867;Purchase;D;219196.89
2021/08/29 00:54:56.809 +02:00;KN11000000868;Transfer;D;292262.52
2021/08/29 00:54:56.809 +02:00;KN11000000869;Transfer;D;292262.52
2021/08/29 00:54:56.809 +02:00;KN11000000870;Tax;C;6.6
2021/08/29 00:54:56.809 +02:00;KN11000000871;ATM;D;146134.56
2021/08/29 00:54:56.809 +02:00;KN11000000872;Tax;D;20876.37
2021/08/29 00:54:56.809 +02:00;KN11000000873;Purchase;D;13917.58
2021/08/29 00:54:56.809 +02:00;KN11000000874;NEFT;D;18556.77
2021/08/29 00:54:56.809 +02:00;KN11000000875;Cheque;C;11194.3
2021/08/29 00:54:56.809 +02:00;KN11000000876;Transfer;D;17329.69
2021/08/29 00:54:56.809 +02:00;KN11000000877;Cheque;C;250244.09
2021/08/29 00:54:56.809 +02:00;KN11000000878;Cheque;D;112297.51
2021/08/29 00:54:56.809 +02:00;KN11000000879;Debit Card;C;1110742.0
2021/08/29 00:54:56.809 +02:00;KN11000000880;Purchase;C;178.8
2021/08/29 00:54:56.809 +02:00;KN11000000881;Transfer;D;667757.92
2021/08/29 00:54:56.809 +02:00;KN11000000882;Tax;D;222585.97
2021/08/29 00:54:56.809 +02:00;KN11000000883;IMPS;C;9.0
2021/08/29 00:54:56.809 +02:00;KN11000000884;RTGS;D;44518.1
2021/08/29 00:54:56.809 +02:00;KN11000000885;Cheque;D;40066.29
2021/08/29 00:54:56.809 +02:00;KN11000000886;ATM;C;51.0
2021/08/29 00:54:56.809 +02:00;KN11000000887;Interest;C;13.6
2021/08/29 00:54:56.809 +02:00;KN11000000888;Transfer;D;360661.17
2021/08/29 00:54:56.809 +02:00;KN11000000889;ATM;C;544314.0
2021/08/29 00:54:56.809 +02:00;KN11000000890;Tax;C;323359.5
2021/08/29 00:54:56.809 +02:00;KN11000000891;IMPS;C;443.96
2021/08/29 00:54:56.809 +02:00;KN11000000892;IMPS;D;868117.46
2021/08/29 00:54:56.809 +02:00;KN11000000893;Commission;C;28545.0
2021/08/29 00:54:56.809 +02:00;KN11000000894;RTGS;D;7136.25
2021/08/29 00:54:56.809 +02:00;KN11000000895;Bill;D;2676.09
2021/08/29 00:54:56.809 +02:00;KN11000000896;Interest;D;2081.41
2021/08/29 00:54:56.809 +02:00;KN11000000897;Purchase;D;2081.41
2021/08/29 00:54:56.809 +02:00;KN11000000898;Debit Card;D;1821.23
2021/08/29 00:54:56.809 +02:00;KN11000000899;Purchase;D;1593.58
2021/08/29 00:54:56.809 +02:00;KN11000000900;Cheque;C;1818.0
2021/08/29 00:54:56.809 +02:00;KN11000000901;RTGS;C;58.0
2021/08/29 00:54:56.809 +02:00;KN11000000902;Bill;C;3156.0
2021/08/29 00:54:56.809 +02:00;KN11000000903;Interest;D;8093.52
2021/08/29 00:54:56.809 +02:00;KN11000000904;Tax;C;725.8
2021/08/29 00:54:56.809 +02:00;KN11000000905;Commission;C;13511.1
2021/08/29 00:54:56.809 +02:00;KN11000000906;Purchase;C;22051.18
2021/08/29 00:54:56.809 +02:00;KN11000000907;RTGS;D;8876.32
2021/08/29 00:54:56.809 +02:00;KN11000000908;NEFT;C;22.3
2021/08/29 00:54:56.809 +02:00;KN11000000909;Cash;D;8881.9
2021/08/29 00:54:56.809 +02:00;KN11000000910;Cash;D;8881.89
2021/08/29 00:54:56.809 +02:00;KN11000000911;IMPS;D;3552.76
2021/08/29 00:54:56.809 +02:00;KN11000000912;Cheque;D;1776.38
2021/08/29 00:54:56.809 +02:00;KN11000000913;Cheque;D;0.0
2021/08/29 00:54:56.809 +02:00;KN11000000914;IMPS;C;2668.2
2021/08/29 00:54:56.809 +02:00;KN11000000915;Miscellaneous;C;128490.0
2021/08/29 00:54:56.809 +02:00;KN11000000916;Commission;C;2529.4
2021/08/29 00:54:56.809 +02:00;KN11000000917;IMPS;D;18265.28
2021/08/29 00:54:56.809 +02:00;KN11000000918;Debit Card;D;21309.5
2021/08/29 00:54:56.809 +02:00;KN11000000919;Reversal;C;207316.0
2021/08/29 00:54:56.809 +02:00;KN11000000920;Cash;D;78465.87
2021/08/29 00:54:56.809 +02:00;KN11000000921;Bill;C;246762.22
2021/08/29 00:54:56.809 +02:00;KN11000000922;IMPS;D;48215.98
2021/08/29 00:54:56.809 +02:00;KN11000000923;Miscellaneous;C;0.4
2021/08/29 00:54:56.809 +02:00;KN11000000924;Tax;D;43394.43
2021/08/29 00:54:56.809 +02:00;KN11000000925;Transfer;C;253128.6
2021/08/29 00:54:56.809 +02:00;KN11000000926;Debit Card;C;26425.8
2021/08/29 00:54:56.809 +02:00;KN11000000927;Cheque;C;174935.0
2021/08/29 00:54:56.809 +02:00;KN11000000928;RTGS;C;89250.0
2021/08/29 00:54:56.809 +02:00;KN11000000929;Commission;C;32.1
2021/08/29 00:54:56.809 +02:00;KN11000000930;Bill;C;64.0
2021/08/29 00:54:56.809 +02:00;KN11000000931;Miscellaneous;D;233596.33
2021/08/29 00:54:56.809 +02:00;KN11000000932;IMPS;D;700788.99
2021/08/29 00:54:56.809 +02:00;KN11000000933;Tax;C;12993.0
2021/08/29 00:54:56.809 +02:00;KN11000000934;Debit Card;D;12993.0
2021/08/29 00:54:56.809 +02:00;KN11000000935;Interest;C;153120.2
2021/08/29 00:54:56.809 +02:00;KN11000000936;Debit Card;D;153120.2
2021/08/29 00:54:56.809 +02:00;KN11000000937;Purchase;C;14427.46
2021/08/29 00:54:56.809 +02:00;KN11000000938;IMPS;D;1603.05
2021/08/29 00:54:56.809 +02:00;KN11000000939;Cash;C;1879491.2
2021/08/29 00:54:56.809 +02:00;KN11000000940;Cash;D;630771.87
2021/08/29 00:54:56.809 +02:00;KN11000000941;Tax;C;694353.0
2021/08/29 00:54:56.809 +02:00;KN11000000942;Cheque;C;200275.81
2021/08/29 00:54:56.809 +02:00;KN11000000943;ATM;C;949254.25
2021/08/29 00:54:56.809 +02:00;KN11000000944;Interest;D;3105426.8
2021/08/29 00:54:56.809 +02:00;KN11000000945;Interest;C;185548.5
2021/08/29 00:54:56.810 +02:00;KN11000000946;ATM;C;2071.36
2021/08/29 00:54:56.810 +02:00;KN11000000947;ATM;D;37523.97
2021/08/29 00:54:56.810 +02:00;KN11000000948;Bill;D;16677.32
2021/08/29 00:54:56.810 +02:00;KN11000000949;Tax;D;33354.64
2021/08/29 00:54:56.810 +02:00;KN11000000950;Cheque;D;20012.79
2021/08/29 00:54:56.810 +02:00;KN11000000951;Reversal;D;40025.57
2021/08/29 00:54:56.810 +02:00;KN11000000952;Tax;D;10006.39
2021/08/29 00:54:56.810 +02:00;KN11000000953;Interest;D;5003.2
2021/08/29 00:54:56.810 +02:00;KN11000000954;Miscellaneous;D;12507.99
2021/08/29 00:54:56.810 +02:00;KN11000000955;RTGS;D;12507.99
2021/08/29 00:54:56.810 +02:00;KN11000000956;ATM;C;880281.0
2021/08/29 00:54:56.810 +02:00;KN11000000957;Purchase;D;880281.0
2021/08/29 00:54:56.810 +02:00;KN11000000958;Purchase;C;5.0
2021/08/29 00:54:56.810 +02:00;KN11000000959;RTGS;C;59.56
2021/08/29 00:54:56.810 +02:00;KN11000000960;Interest;D;32.28
2021/08/29 00:54:56.810 +02:00;KN11000000961;Transfer;D;10.76
2021/08/29 00:54:56.810 +02:00;KN11000000962;Bill;C;1609.7
2021/08/29 00:54:56.810 +02:00;KN11000000963;Cash;D;163.12
2021/08/29 00:54:56.810 +02:00;KN11000000964;RTGS;D;183.51
2021/08/29 00:54:56.810 +02:00;KN11000000965;Cash;C;22.6
2021/08/29 00:54:56.810 +02:00;KN11000000966;ATM;C;4.0
2021/08/29 00:54:56.810 +02:00;KN11000000967;Miscellaneous;D;218.53
2021/08/29 00:54:56.810 +02:00;KN11000000968;Reversal;C;53.9
2021/08/29 00:54:56.810 +02:00;KN11000000969;NEFT;C;2961.98
2021/08/29 00:54:56.810 +02:00;KN11000000970;RTGS;D;456.5
2021/08/29 00:54:56.810 +02:00;KN11000000971;Tax;C;18469.0
2021/08/29 00:54:56.810 +02:00;KN11000000972;Cheque;C;7.47
2021/08/29 00:54:56.810 +02:00;KN11000000973;Tax;C;342.0
2021/08/29 00:54:56.810 +02:00;KN11000000974;Miscellaneous;D;5617.63
2021/08/29 00:54:56.810 +02:00;KN11000000975;RTGS;D;8426.44
2021/08/29 00:54:56.810 +02:00;KN11000000976;IMPS;C;132944.0
2021/08/29 00:54:56.810 +02:00;KN11000000977;Tax;C;3262.7
2021/08/29 00:54:56.810 +02:00;KN11000000978;Cheque;C;130626.0
2021/08/29 00:54:56.810 +02:00;KN11000000979;Transfer;C;6.0
2021/08/29 00:54:56.810 +02:00;KN11000000980;Commission;D;137632.57
2021/08/29 00:54:56.810 +02:00;KN11000000981;Miscellaneous;D;22938.76
2021/08/29 00:54:56.810 +02:00;KN11000000982;Reversal;C;359116.5
2021/08/29 00:54:56.810 +02:00;KN11000000983;RTGS;C;2.0
2021/08/29 00:54:56.810 +02:00;KN11000000984;Bill;C;6.0
2021/08/29 00:54:56.810 +02:00;KN11000000985;IMPS;C;356.0
2021/08/29 00:54:56.810 +02:00;KN11000000986;ATM;D;67739.19
2021/08/29 00:54:56.810 +02:00;KN11000000987;Bill;C;2347.0
2021/08/29 00:54:56.810 +02:00;KN11000000988;Interest;D;204391.06
2021/08/29 00:54:56.810 +02:00;KN11000000989;Debit Card;C;216398.6
2021/08/29 00:54:56.810 +02:00;KN11000000990;RTGS;D;52598.71
2021/08/29 00:54:56.810 +02:00;KN11000000991;Tax;C;22.0
2021/08/29 00:54:56.810 +02:00;KN11000000992;IMPS;C;1.0
2021/08/29 00:54:56.810 +02:00;KN11000000993;Reversal;D;40912.66
2021/08/29 00:54:56.810 +02:00;KN11000000994;Transfer;D;46757.33
2021/08/29 00:54:56.810 +02:00;KN11000000995;Interest;D;140271.98
2021/08/29 00:54:56.810 +02:00;KN11000000996;NEFT;D;28054.4
2021/08/29 00:54:56.810 +02:00;KN11000000997;Cash;C;290.9
2021/08/29 00:54:56.810 +02:00;KN11000000998;RTGS;C;105.0
2021/08/29 00:54:56.810 +02:00;KN11000000999;Cheque;C;11949.3
2021/08/29 00:54:56.810 +02:00;KN11000001000;Bill;C;227.0
2021/08/29 00:54:56.810 +02:00;KN11000001001;Miscellaneous;D;124789.78
2021/08/29 00:54:56.810 +02:00;KN11000001002;Bill;C;795860.0
2021/08/29 00:54:56.810 +02:00;KN11000001003;Miscellaneous;D;397930.0
2021/08/29 00:54:56.810 +02:00;KN11000001004;Cheque;D;132643.33
2021/08/29 00:54:56.810 +02:00;KN11000001005;Debit Card;C;3346.01
2021/08/29 00:54:56.810 +02:00;KN11000001006;Bill;C;239849.8
2021/08/29 00:54:56.810 +02:00;KN11000001007;Commission;D;101696.5
2021/08/29 00:54:56.810 +02:00;KN11000001008;Bill;C;140293.0
2021/08/29 00:54:56.810 +02:00;KN11000001009;Tax;C;20370.0
2021/08/29 00:54:56.810 +02:00;KN11000001010;Tax;D;70931.12
2021/08/29 00:54:56.810 +02:00;KN11000001011;Cheque;D;165505.95
2021/08/29 00:54:56.810 +02:00;KN11000001012;Miscellaneous;C;437.54
2021/08/29 00:54:56.810 +02:00;KN11000001013;Reversal;C;0.1
2021/08/29 00:54:56.810 +02:00;KN11000001014;NEFT;C;3.8
2021/08/29 00:54:56.810 +02:00;KN11000001015;IMPS;D;331453.35
2021/08/29 00:54:56.810 +02:00;KN11000001016;Reversal;C;135.0
2021/08/29 00:54:56.810 +02:00;KN11000001017;ATM;D;45.0
2021/08/29 00:54:56.810 +02:00;KN11000001018;Miscellaneous;C;31826.0
2021/08/29 00:54:56.810 +02:00;KN11000001019;ATM;C;13495.0
2021/08/29 00:54:56.810 +02:00;KN11000001020;Miscellaneous;D;5676.38
2021/08/29 00:54:56.810 +02:00;KN11000001021;Bill;D;39734.62
2021/08/29 00:54:56.810 +02:00;KN11000001022;Tax;C;197039.0
2021/08/29 00:54:56.810 +02:00;KN11000001023;Cash;D;28148.43
2021/08/29 00:54:56.810 +02:00;KN11000001024;Transfer;C;409.2
2021/08/29 00:54:56.810 +02:00;KN11000001025;Debit Card;C;51999.75
2021/08/29 00:54:56.810 +02:00;KN11000001026;RTGS;C;1174037.5
2021/08/29 00:54:56.810 +02:00;KN11000001027;Tax;C;31959.58
2021/08/29 00:54:56.810 +02:00;KN11000001028;Purchase;C;204111.9
2021/08/29 00:54:56.810 +02:00;KN11000001029;RTGS;C;3.55
2021/08/29 00:54:56.810 +02:00;KN11000001030;Bill;C;1758800.5
2021/08/29 00:54:56.810 +02:00;KN11000001031;Reversal;D;1130070.85
2021/08/29 00:54:56.810 +02:00;KN11000001032;Debit Card;D;376690.28
2021/08/29 00:54:56.810 +02:00;KN11000001033;ATM;D;1883451.42
2021/08/29 00:54:56.810 +02:00;KN11000001034;Purchase;C;1.9
2021/08/29 00:54:56.810 +02:00;KN11000001035;Transfer;D;0.38
2021/08/29 00:54:56.810 +02:00;KN11000001036;ATM;D;0.15
2021/08/29 00:54:56.810 +02:00;KN11000001037;Interest;D;0.34
2021/08/29 00:54:56.810 +02:00;KN11000001038;Transfer;C;3126.6
2021/08/29 00:54:56.810 +02:00;KN11000001039;Cheque;C;4058.9
2021/08/29 00:54:56.810 +02:00;KN11000001040;IMPS;C;434432.0
2021/08/29 00:54:56.812 +02:00;KN11000001041;RTGS;D;110404.63
2021/08/29 00:54:56.813 +02:00;KN11000001042;Interest;D;33121.39
2021/08/29 00:54:56.813 +02:00;KN11000001043;Cheque;D;49682.09
2021/08/29 00:54:56.813 +02:00;KN11000001044;Reversal;C;18265.67
2021/08/29 00:54:56.813 +02:00;KN11000001045;ATM;D;53335.22
2021/08/29 00:54:56.813 +02:00;KN11000001046;Miscellaneous;C;521.7
2021/08/29 00:54:56.813 +02:00;KN11000001047;IMPS;C;468020.25
2021/08/29 00:54:56.813 +02:00;KN11000001048;NEFT;D;97411.83
2021/08/29 00:54:56.813 +02:00;KN11000001049;Cheque;C;62.0
2021/08/29 00:54:56.813 +02:00;KN11000001050;Commission;C;1.0
2021/08/29 00:54:56.813 +02:00;KN11000001051;Miscellaneous;C;1238.7
2021/08/29 00:54:56.813 +02:00;KN11000001052;Tax;D;292886.35
2021/08/29 00:54:56.813 +02:00;KN11000001053;Tax;D;48814.39
2021/08/29 00:54:56.813 +02:00;KN11000001054;Reversal;C;6.0
2021/08/29 00:54:56.813 +02:00;KN11000001055;IMPS;D;40679.66
2021/08/29 00:54:56.813 +02:00;KN11000001056;RTGS;C;26894.0
2021/08/29 00:54:56.813 +02:00;KN11000001057;Bill;C;2051.11
2021/08/29 00:54:56.813 +02:00;KN11000001058;Commission;C;3385.0
2021/08/29 00:54:56.813 +02:00;KN11000001059;Miscellaneous;D;23572.84
2021/08/29 00:54:56.813 +02:00;KN11000001060;Reversal;C;4.3
2021/08/29 00:54:56.813 +02:00;KN11000001061;NEFT;D;26519.98
2021/08/29 00:54:56.813 +02:00;KN11000001062;Purchase;D;92819.94
2021/08/29 00:54:56.813 +02:00;KN11000001063;Debit Card;D;9281.99
2021/08/29 00:54:56.813 +02:00;KN11000001064;Cheque;C;244924.0
2021/08/29 00:54:56.813 +02:00;KN11000001065;Reversal;C;1260349.8
2021/08/29 00:54:56.814 +02:00;KN11000001066;Transfer;D;794405.88
2021/08/29 00:54:56.814 +02:00;KN11000001067;Bill;D;397202.94
2021/08/29 00:54:56.814 +02:00;KN11000001068;Debit Card;C;47.0
2021/08/29 00:54:56.814 +02:00;KN11000001069;Cash;C;70166.09
2021/08/29 00:54:56.814 +02:00;KN11000001070;Interest;D;66773.72
2021/08/29 00:54:56.814 +02:00;KN11000001071;Miscellaneous;C;1142374.2
2021/08/29 00:54:56.814 +02:00;KN11000001072;NEFT;D;171446.28
2021/08/29 00:54:56.814 +02:00;KN11000001073;Commission;D;457190.08
2021/08/29 00:54:56.814 +02:00;KN11000001074;Transfer;C;2010138.0
2021/08/29 00:54:56.814 +02:00;KN11000001075;Commission;C;14925.0
2021/08/29 00:54:56.814 +02:00;KN11000001076;IMPS;C;222.13
2021/08/29 00:54:56.814 +02:00;KN11000001077;Tax;C;25013.9
2021/08/29 00:54:56.814 +02:00;KN11000001078;Interest;C;227195.0
2021/08/29 00:54:56.814 +02:00;KN11000001079;Cheque;C;170201.53
2021/08/29 00:54:56.814 +02:00;KN11000001080;Purchase;C;184969.75
2021/08/29 00:54:56.814 +02:00;KN11000001081;Tax;D;591174.24
2021/08/29 00:54:56.814 +02:00;KN11000001082;Bill;C;4.0
2021/08/29 00:54:56.814 +02:00;KN11000001083;Purchase;C;32595.7
2021/08/29 00:54:56.814 +02:00;KN11000001084;Purchase;C;15.87
