txn_date;account_no;customer_id;account_type;opening_balance;closing_balance
2021/08/29 00:00:00.000;KN11000007367;CA7441;Saving;28621.9;57243.8
2021/08/29 00:00:00.000;KN11000007466;CA7441;Saving;748612.0;1497224.0
2021/08/29 00:00:00.000;KN11000007565;CA7441;Saving;596565.28;0.0
2021/08/29 00:00:00.000;KN11000007664;CA7441;Saving;163172.26;0.0
2021/08/29 00:00:00.000;KN11000007763;CA7441;Saving;23058.0;46116.0
2021/08/29 00:00:00.000;KN11000007862;CA7441;Saving;1.11;2.22
2021/08/29 00:00:00.000;KN11000007961;CA7441;Saving;24.5;49.0
2021/08/29 00:00:00.000;KN11000008060;CA7441;Saving;10206.08;0.0
2021/08/29 00:00:00.000;KN11000008159;CA7441;Saving;64235.71;0.0
2021/08/29 00:00:00.000;KN11000008258;CA7441;Saving;190501.8;0.0
2021/08/29 00:00:00.000;KN11000008357;CA7441;Saving;480792.85;0.0
2021/08/29 00:00:00.000;KN11000008456;CA7441;Saving;338634.0;677268.0
2021/08/29 00:00:00.000;KN11000008555;CA7441;Saving;34818.04;0.0
2021/08/29 00:00:00.000;KN11000008654;CA7441;Saving;125056.22;0.0
2021/08/29 00:00:00.000;KN11000008753;CA7441;Saving;261501.2;0.0
2021/08/29 00:00:00.000;KN11000008852;CA7441;Saving;2380.0;4760.0
2021/08/29 00:00:00.000;KN11000008951;CA7441;Saving;31283.0;62566.0
2021/08/29 00:00:00.000;KN11000009050;CA7441;Saving;151608.9;303217.8
2021/08/29 00:00:00.000;KN11000009149;CA7441;Saving;6.35;12.7
2021/08/29 00:00:00.000;KN11000009248;CA7441;Saving;128166.09;0.0
2021/08/29 00:00:00.000;KN11000009347;CA7441;Saving;13400.01;0.0
2021/08/29 00:00:00.000;KN11000009446;CA7441;Saving;173240.5;346481.0
2021/08/29 00:00:00.000;KN11000009545;CA7441;Saving;1060.0;2120.0
2021/08/29 00:00:00.000;KN11000009644;CA7441;Saving;17052.7;34105.4
2021/08/29 00:00:00.000;KN11000009743;CA7441;Saving;29.0;58.0
2021/08/29 00:00:00.000;KN11000009842;CA7441;Saving;103689.2;207378.4
2021/08/29 00:00:00.000;KN11000009941;CA7441;Saving;95853.84;191707.68
2021/08/29 00:00:00.000;KN11000000042;CA7442;Current;14418.1;28836.2
2021/08/29 00:00:00.000;KN11000000141;CA7442;Current;55127.92;0.0
2021/08/29 00:00:00.000;KN11000000240;CA7442;Current;977896.0;1955792.0
2021/08/29 00:00:00.000;KN11000000339;CA7442;Current;3.33;6.66
2021/08/29 00:00:00.000;KN11000000438;CA7442;Current;342736.06;0.0
2021/08/29 00:00:00.000;KN11000000537;CA7442;Current;170.0;340.0
2021/08/29 00:00:00.000;KN11000000636;CA7442;Current;220204.02;0.0
2021/08/29 00:00:00.000;KN11000000735;CA7442;Current;73.4;146.8
2021/08/29 00:00:00.000;KN11000000834;CA7442;Current;44482.41;0.0
2021/08/29 00:00:00.000;KN11000000933;CA7442;Current;12993.0;25986.0
2021/08/29 00:00:00.000;KN11000001032;CA7442;Current;376690.28;0.0
2021/08/29 00:00:00.000;KN11000001131;CA7442;Current;210282.0;420564.0
2021/08/29 00:00:00.000;KN11000001230;CA7442;Current;1883062.0;3766124.0
2021/08/29 00:00:00.000;KN11000001329;CA7442;Current;1925.8;3851.6
2021/08/29 00:00:00.000;KN11000001428;CA7442;Current;11335.03;0.0
2021/08/29 00:00:00.000;KN11000001527;CA7442;Current;119396.0;238792.0
2021/08/29 00:00:00.000;KN11000001626;CA7442;Current;114902.2;0.0
2021/08/29 00:00:00.000;KN11000001725;CA7442;Current;59413.91;0.0
2021/08/29 00:00:00.000;KN11000001824;CA7442;Current;8.0;16.0
2021/08/29 00:00:00.000;KN11000001923;CA7442;Current;134898.02;0.0
2021/08/29 00:00:00.000;KN11000002022;CA7442;Saving;2250.49;4500.98
2021/08/29 00:00:00.000;KN11000002121;CA7442;Saving;42.1;84.2
2021/08/29 00:00:00.000;KN11000002220;CA7442;Saving;44.71;89.42
2021/08/29 00:00:00.000;KN11000002319;CA7442;Saving;11663.97;0.0
2021/08/29 00:00:00.000;KN11000002418;CA7442;Saving;72212.32;0.0
2021/08/29 00:00:00.000;KN11000002517;CA7442;Saving;5297.2;0.0
2021/08/29 00:00:00.000;KN11000002616;CA7442;Saving;10209.13;0.0
2021/08/29 00:00:00.000;KN11000002715;CA7442;Saving;478.51;957.02
2021/08/29 00:00:00.000;KN11000002814;CA7442;Saving;327149.0;0.0
2021/08/29 00:00:00.000;KN11000002913;CA7442;Saving;9.5;19.0
2021/08/29 00:00:00.000;KN11000003012;CA7442;Saving;921610.1;0.0
2021/08/29 00:00:00.000;KN11000003111;CA7442;Saving;67792.0;135584.0
2021/08/29 00:00:00.000;KN11000003210;CA7442;Saving;1264011.5;2528023.0
2021/08/29 00:00:00.000;KN11000003309;CA7442;Saving;39.0;78.0
2021/08/29 00:00:00.000;KN11000003408;CA7442;Saving;15581.75;31163.5
2021/08/29 00:00:00.000;KN11000003507;CA7442;Saving;52400.22;0.0
2021/08/29 00:00:00.000;KN11000003606;CA7442;Saving;16.87;33.74
2021/08/29 00:00:00.000;KN11000003705;CA7442;Saving;29.0;58.0
2021/08/29 00:00:00.000;KN11000003804;CA7442;Saving;1380.0;2760.0
2021/08/29 00:00:00.000;KN11000003903;CA7442;Saving;57194.15;0.0
2021/08/29 00:00:00.000;KN11000004002;CA7442;Saving;2068.0;4136.0
2021/08/29 00:00:00.000;KN11000004101;CA7442;Saving;202730.0;405460.0
2021/08/29 00:00:00.000;KN11000004200;CA7442;Saving;18467.78;0.0
2021/08/29 00:00:00.000;KN11000004299;CA7442;Saving;311088.9;0.0
2021/08/29 00:00:00.000;KN11000004398;CA7442;Saving;823.22;0.0
2021/08/29 00:00:00.000;KN11000004497;CA7442;Saving;1256.9;2513.8
2021/08/29 00:00:00.000;KN11000004596;CA7442;Saving;193762.4;387524.8
2021/08/29 00:00:00.000;KN11000004695;CA7442;Saving;20.91;41.82
2021/08/29 00:00:00.000;KN11000004794;CA7442;Saving;249943.59;0.0
2021/08/29 00:00:00.000;KN11000004893;CA7442;Saving;307.33;0.0
2021/08/29 00:00:00.000;KN11000004992;CA7442;Saving;69622.08;0.0
2021/08/29 00:00:00.000;KN11000005091;CA7442;Saving;7.25;14.5
2021/08/29 00:00:00.000;KN11000005190;CA7442;Saving;16.65;33.3
2021/08/29 00:00:00.000;KN11000005289;CA7442;Saving;46.84;93.68
2021/08/29 00:00:00.000;KN11000005388;CA7442;Saving;295860.43;0.0
2021/08/29 00:00:00.000;KN11000005487;CA7442;Saving;21537.35;43074.7
2021/08/29 00:00:00.000;KN11000005586;CA7442;Saving;27726.3;55452.6
2021/08/29 00:00:00.000;KN11000005685;CA7442;Saving;14315.86;28631.72
2021/08/29 00:00:00.000;KN11000005784;CA7442;Saving;222410.8;444821.6
2021/08/29 00:00:00.000;KN11000005883;CA7442;Saving;3768.17;0.0
2021/08/29 00:00:00.000;KN11000005982;CA7442;Saving;16626.32;0.0
2021/08/29 00:00:00.000;KN11000006081;CA7442;Saving;80189.09;0.0
2021/08/29 00:00:00.000;KN11000006180;CA7442;Saving;1098583.0;2197166.0
2021/08/29 00:00:00.000;KN11000006279;CA7442;Saving;57041.68;0.0
2021/08/29 00:00:00.000;KN11000006378;CA7442;Saving;1196.26;0.0
2021/08/29 00:00:00.000;KN11000006477;CA7442;Saving;4.0;8.0
2021/08/29 00:00:00.000;KN11000006576;CA7442;Saving;3477.0;6954.0
2021/08/29 00:00:00.000;KN11000006675;CA7442;Saving;2.42;4.84
2021/08/29 00:00:00.000;KN11000006774;CA7442;Saving;7977.04;0.0
2021/08/29 00:00:00.000;KN11000006873;CA7442;Saving;243843.72;0.0
2021/08/29 00:00:00.000;KN11000006972;CA7442;Saving;475449.0;950898.0
2021/08/29 00:00:00.000;KN11000007071;CA7442;Saving;7822.83;0.0
2021/08/29 00:00:00.000;KN11000007170;CA7442;Saving;54.04;108.08
2021/08/29 00:00:00.000;KN11000007269;CA7442;Saving;5206.91;0.0
2021/08/29 00:00:00.000;KN11000007368;CA7442;Saving;3125.1;6250.2
2021/08/29 00:00:00.000;KN11000007467;CA7442;Saving;256.0;512.0
2021/08/29 00:00:00.000;KN11000007566;CA7442;Saving;66285.03;0.0
2021/08/29 00:00:00.000;KN11000007665;CA7442;Saving;96.0;192.0
2021/08/29 00:00:00.000;KN11000007764;CA7442;Saving;3517.62;0.0
2021/08/29 00:00:00.000;KN11000007863;CA7442;Saving;12531.0;25062.0
2021/08/29 00:00:00.000;KN11000007962;CA7442;Saving;57843.3;0.0
2021/08/29 00:00:00.000;KN11000008061;CA7442;Saving;6123.64;0.0
2021/08/29 00:00:00.000;KN11000008160;CA7442;Saving;128471.41;0.0
2021/08/29 00:00:00.000;KN11000008259;CA7442;Saving;127001.2;0.0
2021/08/29 00:00:00.000;KN11000008358;CA7442;Saving;320528.57;0.0
2021/08/29 00:00:00.000;KN11000008457;CA7442;Saving;3737.95;7475.9
2021/08/29 00:00:00.000;KN11000008556;CA7442;Saving;3.0;6.0
2021/08/29 00:00:00.000;KN11000008655;CA7442;Saving;216.69;433.38
2021/08/29 00:00:00.000;KN11000008754;CA7442;Saving;11322.0;22644.0
2021/08/29 00:00:00.000;KN11000008853;CA7442;Saving;391420.0;0.0
2021/08/29 00:00:00.000;KN11000008952;CA7442;Saving;13563.66;0.0
2021/08/29 00:00:00.000;KN11000009051;CA7442;Saving;30734.57;0.0
2021/08/29 00:00:00.000;KN11000009150;CA7442;Saving;0.79;0.0
2021/08/29 00:00:00.000;KN11000009249;CA7442;Saving;38449.83;0.0
2021/08/29 00:00:00.000;KN11000009348;CA7442;Saving;196411.88;392823.76
2021/08/29 00:00:00.000;KN11000009447;CA7442;Saving;907280.2;1814560.4
2021/08/29 00:00:00.000;KN11000009546;CA7442;Saving;39263.01;0.0
2021/08/29 00:00:00.000;KN11000009645;CA7442;Saving;32327.3;64654.6
2021/08/29 00:00:00.000;KN11000009744;CA7442;Saving;12014.27;0.0
2021/08/29 00:00:00.000;KN11000009843;CA7442;Saving;34559.2;69118.4
2021/08/29 00:00:00.000;KN11000009942;CA7442;Saving;6.0;12.0
2021/08/29 00:00:00.000;KN11000000043;CA7443;Current;33596.76;0.0
2021/08/29 00:00:00.000;KN11000000142;CA7443;Current;11025.59;0.0
2021/08/29 00:00:00.000;KN11000000241;CA7443;Current;112202.47;224404.94
2021/08/29 00:00:00.000;KN11000000340;CA7443;Current;1.35;0.0
2021/08/29 00:00:00.000;KN11000000439;CA7443;Current;1360620.25;2721240.5
2021/08/29 00:00:00.000;KN11000000538;CA7443;Current;16689.37;33378.74
2021/08/29 00:00:00.000;KN11000000637;CA7443;Current;1.0;2.0
2021/08/29 00:00:00.000;KN11000000736;CA7443;Current;31231.9;62463.8
2021/08/29 00:00:00.000;KN11000000835;CA7443;Current;31773.15;0.0
2021/08/29 00:00:00.000;KN11000000934;CA7443;Current;12993.0;0.0
2021/08/29 00:00:00.000;KN11000001033;CA7443;Current;1883451.42;0.0
2021/08/29 00:00:00.000;KN11000001132;CA7443;Current;119365.96;0.0
2021/08/29 00:00:00.000;KN11000001231;CA7443;Current;209748.43;0.0
2021/08/29 00:00:00.000;KN11000001330;CA7443;Current;240.73;0.0
2021/08/29 00:00:00.000;KN11000001429;CA7443;Current;10.3;20.6
2021/08/29 00:00:00.000;KN11000001528;CA7443;Current;71613.51;0.0
2021/08/29 00:00:00.000;KN11000001627;CA7443;Current;93.88;187.76
2021/08/29 00:00:00.000;KN11000001726;CA7443;Current;103974.34;0.0
2021/08/29 00:00:00.000;KN11000001825;CA7443;Current;568.0;1136.0
2021/08/29 00:00:00.000;KN11000001924;CA7443;Current;6.0;12.0
2021/08/29 00:00:00.000;KN11000002023;CA7443;Saving;6137.25;12274.5
2021/08/29 00:00:00.000;KN11000002122;CA7443;Saving;14.7;0.0
2021/08/29 00:00:00.000;KN11000002221;CA7443;Saving;58.85;0.0
2021/08/29 00:00:00.000;KN11000002320;CA7443;Saving;3887.99;0.0
2021/08/29 00:00:00.000;KN11000002419;CA7443;Saving;3427.1;6854.2
2021/08/29 00:00:00.000;KN11000002518;CA7443;Saving;11918.71;0.0
2021/08/29 00:00:00.000;KN11000002617;CA7443;Saving;768.6;1537.2
2021/08/29 00:00:00.000;KN11000002716;CA7443;Saving;127297.21;0.0
2021/08/29 00:00:00.000;KN11000002815;CA7443;Saving;163574.5;0.0
2021/08/29 00:00:00.000;KN11000002914;CA7443;Saving;127562.93;0.0
2021/08/29 00:00:00.000;KN11000003013;CA7443;Saving;92161.01;0.0
2021/08/29 00:00:00.000;KN11000003112;CA7443;Saving;957410.0;1914820.0
2021/08/29 00:00:00.000;KN11000003211;CA7443;Saving;219947.59;0.0
2021/08/29 00:00:00.000;KN11000003310;CA7443;Saving;96001.1;0.0
2021/08/29 00:00:00.000;KN11000003409;CA7443;Saving;2001052.0;4002104.0
2021/08/29 00:00:00.000;KN11000003508;CA7443;Saving;29345.55;58691.1
2021/08/29 00:00:00.000;KN11000003607;CA7443;Saving;4.93;9.86
2021/08/29 00:00:00.000;KN11000003706;CA7443;Saving;7.25;0.0
2021/08/29 00:00:00.000;KN11000003805;CA7443;Saving;64598.6;129197.2
2021/08/29 00:00:00.000;KN11000003904;CA7443;Saving;16574.0;33148.0
2021/08/29 00:00:00.000;KN11000004003;CA7443;Saving;3.6;7.2
2021/08/29 00:00:00.000;KN11000004102;CA7443;Saving;60929.79;0.0
2021/08/29 00:00:00.000;KN11000004201;CA7443;Saving;4.0;8.0
2021/08/29 00:00:00.000;KN11000004300;CA7443;Saving;4181.1;8362.2
2021/08/29 00:00:00.000;KN11000004399;CA7443;Saving;2058.06;0.0
2021/08/29 00:00:00.000;KN11000004498;CA7443;Saving;9767.5;19535.0
2021/08/29 00:00:00.000;KN11000004597;CA7443;Saving;15.2;30.4
2021/08/29 00:00:00.000;KN11000004696;CA7443;Saving;313474.64;0.0
2021/08/29 00:00:00.000;KN11000004795;CA7443;Saving;17.0;34.0
2021/08/29 00:00:00.000;KN11000004894;CA7443;Saving;2458.67;0.0
2021/08/29 00:00:00.000;KN11000004993;CA7443;Saving;29675.0;59350.0
2021/08/29 00:00:00.000;KN11000005092;CA7443;Saving;266.95;0.0
2021/08/29 00:00:00.000;KN11000005191;CA7443;Saving;88862.57;0.0
2021/08/29 00:00:00.000;KN11000005290;CA7443;Saving;15.35;0.0
2021/08/29 00:00:00.000;KN11000005389;CA7443;Saving;409.2;818.4
2021/08/29 00:00:00.000;KN11000005488;CA7443;Saving;3273.0;6546.0
2021/08/29 00:00:00.000;KN11000005587;CA7443;Saving;2772.63;0.0
2021/08/29 00:00:00.000;KN11000005686;CA7443;Saving;16053.3;32106.6
2021/08/29 00:00:00.000;KN11000005785;CA7443;Saving;3475.0;6950.0
2021/08/29 00:00:00.000;KN11000005884;CA7443;Saving;3768.17;0.0
2021/08/29 00:00:00.000;KN11000005983;CA7443;Saving;260881.0;521762.0
2021/08/29 00:00:00.000;KN11000006082;CA7443;Saving;90212.73;0.0
2021/08/29 00:00:00.000;KN11000006181;CA7443;Saving;1102230.76;0.0
2021/08/29 00:00:00.000;KN11000006280;CA7443;Saving;165.0;330.0
2021/08/29 00:00:00.000;KN11000006379;CA7443;Saving;2392.51;0.0
2021/08/29 00:00:00.000;KN11000006478;CA7443;Saving;1672.47;0.0
2021/08/29 00:00:00.000;KN11000006577;CA7443;Saving;1154682.19;0.0
2021/08/29 00:00:00.000;KN11000006676;CA7443;Saving;0.3;0.0
2021/08/29 00:00:00.000;KN11000006775;CA7443;Saving;8754.0;17508.0
2021/08/29 00:00:00.000;KN11000006874;CA7443;Saving;1189479.5;2378959.0
2021/08/29 00:00:00.000;KN11000006973;CA7443;Saving;843260.8;1686521.6
2021/08/29 00:00:00.000;KN11000007072;CA7443;Saving;0.0;0.0
2021/08/29 00:00:00.000;KN11000007171;CA7443;Saving;13006.8;0.0
2021/08/29 00:00:00.000;KN11000007270;CA7443;Saving;1797464.5;3594929.0
2021/08/29 00:00:00.000;KN11000007369;CA7443;Saving;3.5;7.0
2021/08/29 00:00:00.000;KN11000007468;CA7443;Saving;101946.0;203892.0
2021/08/29 00:00:00.000;KN11000007567;CA7443;Saving;399.5;799.0
2021/08/29 00:00:00.000;KN11000007666;CA7443;Saving;16326.83;0.0
2021/08/29 00:00:00.000;KN11000007765;CA7443;Saving;4924.67;0.0
2021/08/29 00:00:00.000;KN11000007864;CA7443;Saving;1312.51;0.0
2021/08/29 00:00:00.000;KN11000007963;CA7443;Saving;173746.91;347493.82
2021/08/29 00:00:00.000;KN11000008062;CA7443;Saving;1949978.0;3899956.0
2021/08/29 00:00:00.000;KN11000008161;CA7443;Saving;64235.71;0.0
2021/08/29 00:00:00.000;KN11000008260;CA7443;Saving;185135.0;370270.0
2021/08/29 00:00:00.000;KN11000008359;CA7443;Saving;106842.86;0.0
2021/08/29 00:00:00.000;KN11000008458;CA7443;Saving;57062.26;0.0
2021/08/29 00:00:00.000;KN11000008557;CA7443;Saving;44.0;88.0
2021/08/29 00:00:00.000;KN11000008656;CA7443;Saving;13919.21;0.0
2021/08/29 00:00:00.000;KN11000008755;CA7443;Saving;62.14;124.28
2021/08/29 00:00:00.000;KN11000008854;CA7443;Saving;391420.0;0.0
2021/08/29 00:00:00.000;KN11000008953;CA7443;Saving;9042.44;0.0
2021/08/29 00:00:00.000;KN11000009052;CA7443;Saving;35125.22;0.0
2021/08/29 00:00:00.000;KN11000009151;CA7443;Saving;0.56;0.0
2021/08/29 00:00:00.000;KN11000009250;CA7443;Saving;49435.49;0.0
2021/08/29 00:00:00.000;KN11000009349;CA7443;Saving;27.99;55.98
2021/08/29 00:00:00.000;KN11000009448;CA7443;Saving;287340.18;0.0
2021/08/29 00:00:00.000;KN11000009547;CA7443;Saving;6.8;13.6
2021/08/29 00:00:00.000;KN11000009646;CA7443;Saving;16760.9;0.0
2021/08/29 00:00:00.000;KN11000009745;CA7443;Saving;232869.47;465738.94
2021/08/29 00:00:00.000;KN11000009844;CA7443;Saving;144755.0;289510.0
2021/08/29 00:00:00.000;KN11000009943;CA7443;Saving;144360.51;0.0
2021/08/29 00:00:00.000;KN11000000044;CA7444;Current;44795.67;0.0
2021/08/29 00:00:00.000;KN11000000143;CA7444;Current;10196.72;20393.44
2021/08/29 00:00:00.000;KN11000000242;CA7444;Current;5812.6;11625.2
2021/08/29 00:00:00.000;KN11000000341;CA7444;Current;1.35;0.0
2021/08/29 00:00:00.000;KN11000000440;CA7444;Current;1.0;2.0
2021/08/29 00:00:00.000;KN11000000539;CA7444;Current;16.91;33.82
2021/08/29 00:00:00.000;KN11000000638;CA7444;Current;1101021.08;0.0
2021/08/29 00:00:00.000;KN11000000737;CA7444;Current;1437852.98;0.0
2021/08/29 00:00:00.000;KN11000000836;CA7444;Current;3235.72;6471.44
2021/08/29 00:00:00.000;KN11000000935;CA7444;Current;153120.2;306240.4
2021/08/29 00:00:00.000;KN11000001034;CA7444;Current;1.9;3.8
2021/08/29 00:00:00.000;KN11000001133;CA7444;Current;27123.5;54247.0
2021/08/29 00:00:00.000;KN11000001232;CA7444;Current;1815.0;3630.0
2021/08/29 00:00:00.000;KN11000001331;CA7444;Current;3856.0;7712.0
2021/08/29 00:00:00.000;KN11000001430;CA7444;Current;9070.09;0.0
2021/08/29 00:00:00.000;KN11000001529;CA7444;Current;143227.03;0.0
2021/08/29 00:00:00.000;KN11000001628;CA7444;Current;10381.0;20762.0
2021/08/29 00:00:00.000;KN11000001727;CA7444;Current;31192.3;0.0
2021/08/29 00:00:00.000;KN11000001826;CA7444;Current;1769902.0;3539804.0
2021/08/29 00:00:00.000;KN11000001925;CA7444;Current;3.1;6.2
2021/08/29 00:00:00.000;KN11000002024;CA7444;Saving;201.0;402.0
2021/08/29 00:00:00.000;KN11000002123;CA7444;Saving;14.7;0.0
2021/08/29 00:00:00.000;KN11000002222;CA7444;Saving;1256.0;2512.0
2021/08/29 00:00:00.000;KN11000002321;CA7444;Saving;2088811.8;4177623.6
2021/08/29 00:00:00.000;KN11000002420;CA7444;Saving;3492.8;6985.6
2021/08/29 00:00:00.000;KN11000002519;CA7444;Saving;11854.07;23708.14
2021/08/29 00:00:00.000;KN11000002618;CA7444;Saving;1452.0;2904.0
2021/08/29 00:00:00.000;KN11000002717;CA7444;Saving;318243.01;0.0
2021/08/29 00:00:00.000;KN11000002816;CA7444;Saving;245361.75;0.0
2021/08/29 00:00:00.000;KN11000002915;CA7444;Saving;170083.91;0.0
2021/08/29 00:00:00.000;KN11000003014;CA7444;Saving;211.7;423.4
2021/08/29 00:00:00.000;KN11000003113;CA7444;Saving;208935.72;417871.44
2021/08/29 00:00:00.000;KN11000003212;CA7444;Saving;2797.0;5594.0
2021/08/29 00:00:00.000;KN11000003311;CA7444;Saving;224002.55;0.0
2021/08/29 00:00:00.000;KN11000003410;CA7444;Saving;761905.5;1523811.0
2021/08/29 00:00:00.000;KN11000003509;CA7444;Saving;413.29;826.58
2021/08/29 00:00:00.000;KN11000003608;CA7444;Saving;189003.61;0.0
2021/08/29 00:00:00.000;KN11000003707;CA7444;Saving;10.88;0.0
2021/08/29 00:00:00.000;KN11000003806;CA7444;Saving;252240.62;0.0
2021/08/29 00:00:00.000;KN11000003905;CA7444;Saving;9221.02;0.0
2021/08/29 00:00:00.000;KN11000004004;CA7444;Saving;517.9;0.0
2021/08/29 00:00:00.000;KN11000004103;CA7444;Saving;43521.28;0.0
2021/08/29 00:00:00.000;KN11000004202;CA7444;Saving;1506099.5;3012199.0
2021/08/29 00:00:00.000;KN11000004301;CA7444;Saving;2090.55;0.0
2021/08/29 00:00:00.000;KN11000004400;CA7444;Saving;38.5;77.0
2021/08/29 00:00:00.000;KN11000004499;CA7444;Saving;1565137.25;3130274.5
2021/08/29 00:00:00.000;KN11000004598;CA7444;Saving;331.6;663.2
2021/08/29 00:00:00.000;KN11000004697;CA7444;Saving;313474.64;0.0
2021/08/29 00:00:00.000;KN11000004796;CA7444;Saving;1293273.0;2586546.0
2021/08/29 00:00:00.000;KN11000004895;CA7444;Saving;1999962.2;3999924.4
2021/08/29 00:00:00.000;KN11000004994;CA7444;Saving;4.13;8.26
2021/08/29 00:00:00.000;KN11000005093;CA7444;Saving;467.16;0.0
2021/08/29 00:00:00.000;KN11000005192;CA7444;Saving;35545.03;0.0
2021/08/29 00:00:00.000;KN11000005291;CA7444;Saving;26.86;0.0
2021/08/29 00:00:00.000;KN11000005390;CA7444;Saving;177557.18;0.0
2021/08/29 00:00:00.000;KN11000005489;CA7444;Saving;885461.47;0.0
2021/08/29 00:00:00.000;KN11000005588;CA7444;Saving;4.3;8.6
2021/08/29 00:00:00.000;KN11000005687;CA7444;Saving;4338.89;0.0
2021/08/29 00:00:00.000;KN11000005786;CA7444;Saving;1148123.78;0.0
2021/08/29 00:00:00.000;KN11000005885;CA7444;Saving;27291.2;54582.4
2021/08/29 00:00:00.000;KN11000005984;CA7444;Saving;6.17;12.34
2021/08/29 00:00:00.000;KN11000006083;CA7444;Saving;631489.08;0.0
2021/08/29 00:00:00.000;KN11000006182;CA7444;Saving;256053.1;512106.2
2021/08/29 00:00:00.000;KN11000006281;CA7444;Saving;8172.38;0.0
2021/08/29 00:00:00.000;KN11000006380;CA7444;Saving;1196.26;0.0
2021/08/29 00:00:00.000;KN11000006479;CA7444;Saving;125527.8;251055.6
2021/08/29 00:00:00.000;KN11000006578;CA7444;Saving;179001.5;358003.0
2021/08/29 00:00:00.000;KN11000006677;CA7444;Saving;1.06;0.0
2021/08/29 00:00:00.000;KN11000006776;CA7444;Saving;3631.68;0.0
2021/08/29 00:00:00.000;KN11000006875;CA7444;Saving;602174.52;0.0
2021/08/29 00:00:00.000;KN11000006974;CA7444;Saving;147402.79;0.0
2021/08/29 00:00:00.000;KN11000007073;CA7444;Saving;2235.09;0.0
2021/08/29 00:00:00.000;KN11000007172;CA7444;Saving;14632.65;0.0
2021/08/29 00:00:00.000;KN11000007271;CA7444;Saving;20638.75;41277.5
2021/08/29 00:00:00.000;KN11000007370;CA7444;Saving;1232.1;2464.2
2021/08/29 00:00:00.000;KN11000007469;CA7444;Saving;284147.52;0.0
2021/08/29 00:00:00.000;KN11000007568;CA7444;Saving;132669.94;0.0
2021/08/29 00:00:00.000;KN11000007667;CA7444;Saving;16326.83;0.0
2021/08/29 00:00:00.000;KN11000007766;CA7444;Saving;381868.0;763736.0
2021/08/29 00:00:00.000;KN11000007865;CA7444;Saving;197781.0;395562.0
2021/08/29 00:00:00.000;KN11000007964;CA7444;Saving;86819.2;0.0
2021/08/29 00:00:00.000;KN11000008063;CA7444;Saving;493618.15;0.0
2021/08/29 00:00:00.000;KN11000008162;CA7444;Saving;222967.7;445935.4
2021/08/29 00:00:00.000;KN11000008261;CA7444;Saving;410070.5;0.0
2021/08/29 00:00:00.000;KN11000008360;CA7444;Saving;202184.0;404368.0
2021/08/29 00:00:00.000;KN11000008459;CA7444;Saving;22889.0;45778.0
2021/08/29 00:00:00.000;KN11000008558;CA7444;Saving;4.6;9.2
2021/08/29 00:00:00.000;KN11000008657;CA7444;Saving;3314.0;6628.0
2021/08/29 00:00:00.000;KN11000008756;CA7444;Saving;95.42;190.84
2021/08/29 00:00:00.000;KN11000008855;CA7444;Saving;18.6;37.2
2021/08/29 00:00:00.000;KN11000008954;CA7444;Saving;18084.88;0.0
2021/08/29 00:00:00.000;KN11000009053;CA7444;Saving;52687.84;0.0
2021/08/29 00:00:00.000;KN11000009152;CA7444;Saving;22759.56;45519.12
2021/08/29 00:00:00.000;KN11000009251;CA7444;Saving;29661.3;0.0
2021/08/29 00:00:00.000;KN11000009350;CA7444;Saving;276839.94;0.0
2021/08/29 00:00:00.000;KN11000009449;CA7444;Saving;107752.57;0.0
2021/08/29 00:00:00.000;KN11000009548;CA7444;Saving;39263.98;0.0
2021/08/29 00:00:00.000;KN11000009647;CA7444;Saving;16760.9;0.0
2021/08/29 00:00:00.000;KN11000009746;CA7444;Saving;5.0;10.0
2021/08/29 00:00:00.000;KN11000009845;CA7444;Saving;12317.0;24634.0
2021/08/29 00:00:00.000;KN11000009944;CA7444;Saving;3.5;7.0
2021/08/29 00:00:00.000;KN11000000045;CA7445;Current;492.86;985.72
2021/08/29 00:00:00.000;KN11000000144;CA7445;Current;109426.98;0.0
2021/08/29 00:00:00.000;KN11000000243;CA7445;Current;608711.12;0.0
2021/08/29 00:00:00.000;KN11000000342;CA7445;Current;0.23;0.0
2021/08/29 00:00:00.000;KN11000000441;CA7445;Current;26845.22;53690.44
2021/08/29 00:00:00.000;KN11000000540;CA7445;Current;31280.83;0.0
2021/08/29 00:00:00.000;KN11000000639;CA7445;Current;6.14;12.28
2021/08/29 00:00:00.000;KN11000000738;CA7445;Current;3704.0;7408.0
2021/08/29 00:00:00.000;KN11000000837;CA7445;Current;96937.3;0.0
2021/08/29 00:00:00.000;KN11000000936;CA7445;Current;153120.2;0.0
2021/08/29 00:00:00.000;KN11000001035;CA7445;Current;0.38;0.0
2021/08/29 00:00:00.000;KN11000001134;CA7445;Current;4.0;8.0
2021/08/29 00:00:00.000;KN11000001233;CA7445;Current;221.0;442.0
2021/08/29 00:00:00.000;KN11000001332;CA7445;Current;791.58;0.0
2021/08/29 00:00:00.000;KN11000001431;CA7445;Current;4.52;9.04
2021/08/29 00:00:00.000;KN11000001530;CA7445;Current;3157.0;6314.0
2021/08/29 00:00:00.000;KN11000001629;CA7445;Current;163466.6;326933.2
2021/08/29 00:00:00.000;KN11000001728;CA7445;Current;37.9;75.8
2021/08/29 00:00:00.000;KN11000001827;CA7445;Current;590159.33;0.0
